id,subj,nseq,ntrialsubj,ntrialseq,lasttrial,H,I,D,event,R,P_group,pred_trials,AL,ALV,slat,linger,dwell
385,53,1,9,9,15,-1.14511041438158,0.415037499278844,0.00144823907625648,0,6.5792512120101,100,1,0,0,1050,913,2716
385,53,1,10,10,15,-1.08923007884258,0.37851162325373,0.00112327902986537,0,6.5792512120101,100,1,0,0,1497,929,2127
385,53,1,11,11,15,-1.03892059503159,0.347923303420307,0.000889032116172857,0,6.5792512120101,100,1,0,0,1776,894,1843
385,53,1,12,12,15,-0.993392729010363,0.321928094887362,0.000715834762216511,0,6.5792512120101,100,1,0,0,1222,930,2280
385,53,1,13,13,15,-0.951994081908783,0.299560281858908,0.000584973739729195,0,6.5792512120101,100,1,0,0,643,840,1697
385,53,1,14,14,15,-0.914182838435214,0.280107919192735,0.000484234433789272,0,6.5792512120101,100,1,0,NaN,1764,1247,1807
385,53,1,15,15,15,-0.879506460812006,0.263034405833794,0.000405407486289974,0,6.5792512120101,100,1,0,0,1300,915,1513
386,53,2,16,1,10,-1.92192809488736,2,0.0780719051126377,0,0,60,0,0,0,1448,951,1843
386,53,2,17,2,10,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,60,1,0,NaN,1314,969,2217
386,53,2,18,3,10,-1.84237099317711,2.58496250072116,0.0633218643778377,0,0.693147180559945,60,0,0,0,1217,902,2226
386,53,2,19,4,10,-1.75,1.22239242133645,0.0148736716970261,0,1.79175946922805,60,1,0,0,1523,950,1589
386,53,2,20,5,10,-1.65774272650489,1,0.00892394016177785,0,3.17805383034795,60,1,0,NaN,1126,934,1853
386,53,2,21,6,10,-1.76096404744368,3.16992500144231,0.0479969065549501,0,3.17805383034795,60,0,0,0,1560,1170,1623
386,53,2,22,7,10,-1.68581570915303,1,0.00596978852304345,0,3.17805383034795,60,1,0,NaN,751,1087,1836
386,53,2,23,8,10,-1.79248125036058,3.4594316186373,0.0411357845828078,0,1.79175946922805,60,0,0,NaN,1542,1285,1666
386,53,2,24,9,10,-1.72724860626392,1,0.00427254791507445,0,3.17805383034795,60,1,3,0,1411,1117,1430
386,53,2,25,10,10,-1.66449777920046,0.893084796083488,0.00316769776485714,1,3.17805383034795,60,1,0,NaN,1266,913,1576
387,53,3,26,1,12,-1.92192809488736,2,0.0780719051126377,0,0,80,0,0,NaN,1440,954,1749
387,53,3,27,2,12,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,80,1,0,NaN,1448,985,1037
387,53,3,28,3,12,-1.66449777920046,1,0.0147718639657485,0,1.79175946922805,80,1,0,NaN,1770,1274,1540
387,53,3,29,4,12,-1.75,2.8073549220576,0.0573549220576041,0,1.79175946922805,80,0,NaN,NaN,NaN,NaN,NaN
387,53,3,30,5,12,-1.65774272650489,1,0.00892394016177785,0,3.17805383034795,80,1,0,0,599,1172,2676
387,53,3,31,6,12,-1.57095059445467,0.84799690655495,0.00581755005522627,0,4.78749174278205,80,1,0,NaN,776,1276,3046
387,53,3,32,7,12,-1.49111485005519,0.736965594166206,0.00401892619144098,0,4.78749174278205,80,1,NaN,NaN,NaN,NaN,NaN
387,53,3,33,8,12,-1.41829583405449,0.652076696579693,0.00289916987773837,0,4.78749174278205,80,1,NaN,NaN,NaN,NaN,NaN
387,53,3,34,9,12,-1.54659356429494,3.58496250072116,0.038368936426218,0,3.17805383034795,80,0,0,NaN,1283,627,844
387,53,3,35,10,12,-1.48383170684469,0.700439718141092,0.00232229701068887,0,4.78749174278205,80,1,0,0,1737,1296,1806
387,53,3,36,11,12,-1.42560519901694,0.637429920615292,0.00179972207911885,0,4.78749174278205,80,1,NaN,NaN,NaN,NaN,NaN
387,53,3,37,12,12,-1.37164076218686,0.584962500721156,0.00142426818659878,1,4.78749174278205,80,1,0,NaN,1190,1203,1273
388,53,4,38,1,14,-1.92192809488736,2,0.0780719051126377,0,0,60,0,0,NaN,982,1155,2680
388,53,4,39,2,14,-1.91829583405449,2.32192809488736,0.0702989274995393,0,0,60,0,NaN,NaN,NaN,NaN,NaN
388,53,4,40,3,14,-1.84237099317711,1.58496250072116,0.0283057932583333,0,0.693147180559945,60,1,2,0,1579,1126,1587
388,53,4,41,4,14,-1.75,1.22239242133645,0.0148736716970261,0,1.79175946922805,60,1,NaN,NaN,NaN,NaN,NaN
388,53,4,42,5,14,-1.83659166810898,3,0.0522972207799098,0,1.79175946922805,60,0,NaN,NaN,NaN,NaN,NaN
388,53,4,43,6,14,-1.76096404744368,1.16992500144231,0.00896095399863128,0,3.17805383034795,60,1,0,NaN,648,-489,363
388,53,4,44,7,14,-1.68581570915303,1,0.00596978852304345,0,3.17805383034795,60,1,0,0,1579,966,887
388,53,4,45,8,14,-1.72957395851362,2.4594316186373,0.0207097430964302,0,3.17805383034795,60,0,0,NaN,1190,989,1299
388,53,4,46,9,14,-1.83392721764183,3.58496250072116,0.0383689364262179,0,1.79175946922805,60,0,0,NaN,1339,975,1136
388,53,4,47,10,14,-1.77832835373141,1.11547721741994,0.0042810067517119,0,1.79175946922805,60,1,0,NaN,1081,194,613
388,53,4,48,11,14,-1.72323142879762,1,0.00320836801836343,0,3.17805383034795,60,1,0,NaN,274,973,633
388,53,4,49,12,14,-1.78063906222957,2.90689059560852,0.0165710644937353,0,1.79175946922805,60,0,0,NaN,1735,1272,280
388,53,4,50,13,14,-1.73222166376165,1,0.00249745363088484,0,1.79175946922805,60,1,0,NaN,862,1262,3016
